Year,Reporter Code,Trade Flow Code,Partner Code,Classification,Commodity Code,Quantity Unit Code,Supplementary Quantity,Netweight (kg),Value,Estimation Code
2008,682,2,899,H0,270900,8,34152092000,34152092000,24109648004,0
2008,686,1,0,H0,270900,8,930800557,930800557,768611506,0
2008,686,1,566,H0,270900,8,930800557,930800557,768611506,0
2008,688,1,0,H0,270900,8,2585293713,2585293713,1914976364,0
2008,688,2,0,H0,270900,8,594160,594160,479715,0
2008,688,2,70,H0,270900,8,594160,594160,479715,0
2008,688,1,276,H0,270900,8,2,2,123,0
2008,688,1,381,H0,270900,8,2,2,293,0
2008,688,1,434,H0,270900,8,250835828,250835828,202604980,0
2008,688,1,643,H0,270900,8,2334457881,2334457881,1712370968,0
2008,699,1,0,H0,270900,8,1.25784E+11,1.25784E+11,86582530608,0
2008,699,2,0,H0,270900,8,57482000,57482000,35455653,0
2008,699,1,12,H0,270900,8,195308992,195308992,194680233,0
2008,699,1,24,H0,270900,8,2006943968,2006943968,1280281768,0
2008,699,1,31,H0,270900,8,280820992,280820992,228628119,0
2008,699,1,36,H0,270900,8,176052000,176052000,108330802,0
2008,699,2,36,H0,270900,8,330000,330000,323291,0
2008,699,2,48,H0,270900,8,28000,28000,39556,0
2008,699,2,50,H0,270900,8,71000,71000,59755,0
2008,699,2,64,H0,270900,8,639000,639000,425016,0
2008,699,1,76,H0,270900,8,145123008,145123008,35059435,0
2008,699,1,96,H0,270900,8,467988992,467988992,325191666,0
2008,699,2,144,H0,270900,8,97000,97000,47214,0
2008,699,1,156,H0,270900,8,15287000,15287000,10604287,0
2008,699,2,156,H0,270900,8,16000,16000,15119,0
2008,699,1,178,H0,270900,8,182680000,182680000,201998867,0
2008,699,1,180,H0,270900,8,142096992,142096992,95558684,0
2008,699,1,192,H0,270900,8,20266000,20266000,12291014,0
2008,699,1,226,H0,270900,8,136408992,136408992,83175443,0
2008,699,2,231,H0,270900,8,698000,698000,640192,0
2008,699,1,266,H0,270900,8,99894000,99894000,84126260,0
2008,699,2,288,H0,270900,8,68000,68000,69290,0
2008,699,1,324,H0,270900,8,273545984,273545984,198866208,0
2008,699,2,324,H0,270900,8,90000,90000,66270,0
2008,699,2,360,H0,270900,8,438000,438000,321097,0
2008,699,1,364,H0,270900,8,20321340928,20321340928,12382445065,0
2008,699,2,364,H0,270900,8,115000,115000,132191,0
2008,699,1,368,H0,270900,8,14135284992,14135284992,9457222183,0
2008,699,2,376,H0,270900,8,20000,20000,17583,0
2008,699,2,384,H0,270900,8,323000,323000,311258,0
2008,699,1,400,H0,270900,8,140980000,140980000,125687980,0
2008,699,2,404,H0,270900,8,286000,286000,249106,0
2008,699,1,410,H0,270900,8,68000000,68000000,62782615,0
2008,699,1,414,H0,270900,8,13287763456,13287763456,8905478450,0
2008,699,2,414,H0,270900,8,258000,258000,215018,0
2008,699,1,430,H0,270900,8,374606000,374606000,237367351,0
2008,699,1,434,H0,270900,8,839304960,839304960,756274419,0
2008,699,2,450,H0,270900,8,5000,5000,2426,0
2008,699,1,458,H0,270900,8,3669071936,3669071936,3066565960,0
2008,699,1,484,H0,270900,8,1883283968,1883283968,979369933,0
2008,699,2,490,H0,270900,8,296000,296000,231524,0
2008,699,2,504,H0,270900,8,40000,40000,43926,0
2008,699,1,512,H0,270900,8,631200000,631200000,415746622,0
2008,699,2,512,H0,270900,8,129000,129000,92789,0
2008,699,2,524,H0,270900,8,138000,138000,80491,0
2008,699,2,528,H0,270900,8,50467000,50467000,29450494,0
2008,699,1,566,H0,270900,8,12253540096,12253540096,9792852617,0
2008,699,1,634,H0,270900,8,1741162048,1741162048,1289787433,0
2008,699,1,643,H0,270900,8,227816000,227816000,245844005,0
2008,699,1,682,H0,270900,8,26258066944,26258066944,18199609656,0
2008,699,2,682,H0,270900,8,123000,123000,129808,0
2008,699,2,686,H0,270900,8,142000,142000,133059,0
2008,699,1,694,H0,270900,8,71874000,71874000,43580462,0
2008,699,2,704,H0,270900,8,68000,68000,59288,0
2008,699,2,710,H0,270900,8,209000,209000,195303,0
2008,699,2,716,H0,270900,8,3000,3000,2369,0
2008,699,1,736,H0,270900,8,860602976,860602976,486553001,0
2008,699,1,760,H0,270900,8,129884000,129884000,56314303,0
2008,699,2,764,H0,270900,8,378000,378000,294929,0
2008,699,1,784,H0,270900,8,13514268672,13514268672,9965895036,0
2008,699,2,784,H0,270900,8,589000,589000,439201,0
2008,699,2,788,H0,270900,8,100000,100000,108469,0
2008,699,1,792,H0,270900,8,1701505984,1701505984,1250090282,0
2008,699,2,792,H0,270900,8,740000,740000,755113,0
2008,699,2,800,H0,270900,8,43000,43000,40812,0
2008,699,1,818,H0,270900,8,1477096000,1477096000,891582013,0
2008,699,2,818,H0,270900,8,20000,20000,22210,0
2008,699,2,834,H0,270900,8,464000,464000,395645,0
2008,699,1,842,H0,270900,8,546347008,546347008,347706401,0
2008,699,1,862,H0,270900,8,6579975200,6579975200,4093687117,0
2008,699,1,887,H0,270900,8,928226016,928226016,671294918,0
2008,699,2,887,H0,270900,8,51000,51000,45842,0
2008,702,1,0,H0,270900,8,50313129532,50313129532,36364651420,6
2008,702,2,0,H0,270900,8,64470550,64470550,52565069,0
2008,702,1,36,H0,270900,8,1519392128,1519392128,1147637955,0
2008,702,2,36,H0,270900,8,43118040,43118040,35268328,0
2008,702,1,96,H0,270900,8,135492992,135492992,101075855,0
2008,702,2,96,H0,270900,8,170,170,1433,0
2008,702,2,104,H0,270900,8,2040,2040,6359,0
2008,702,1,124,H0,270900,8,127420392,127420392,52826958,0
2008,702,2,124,H0,270900,8,20,20,11,0
2008,702,1,156,H0,270900,8,420482720,420482720,238949942,0
2008,702,1,251,H0,270900,8,80,80,47,0
2008,702,1,360,H0,270900,8,1292555264,1292555264,979071414,0
2008,702,2,360,H0,270900,8,45950,45950,121814,0
2008,702,1,364,H0,270900,8,157839008,157839008,97181954,0
2008,702,1,392,H0,270900,8,90,90,1320,0
2008,702,2,392,H0,270900,8,962860,962860,987615,0
2008,702,1,410,H0,270900,8,138513056,138513056,144677637,0
2008,702,2,410,H0,270900,8,30,30,33,0
2008,702,1,414,H0,270900,8,7269258752,7269258752,4741532550,0
2008,702,1,458,H0,270900,8,2283300352,2283300352,1709683656,0
2008,702,2,458,H0,270900,8,20300960,20300960,16073887,0
2008,702,2,462,H0,270900,8,360,360,482,0
2008,702,1,490,H0,270900,8,877998080,877998080,581728134,0
2008,702,1,512,H0,270900,8,409831680,409831680,299803103,0
2008,702,1,528,H0,270900,8,15,15,11,6
2008,702,1,554,H0,270900,8,261275008,261275008,200259744,0
2008,702,2,566,H0,270900,8,5000,5000,9440,0
2008,702,1,598,H0,270900,8,210,210,516,0
2008,702,1,608,H0,270900,8,138275200,138275200,109856444,0
2008,702,1,634,H0,270900,8,10507609088,10507609088,7508111054,0
2008,702,1,643,H0,270900,8,186877424,186877424,146790849,0
2008,702,2,643,H0,270900,8,33520,33520,79484,0
2008,702,1,682,H0,270900,8,17009731584,17009731584,12420207227,0
2008,702,2,690,H0,270900,8,1000,1000,11913,0
2008,702,1,699,H0,270900,8,10,10,60,0
2008,702,1,704,H0,270900,8,1748606592,1748606592,1337395373,0
2008,702,2,704,H0,270900,8,100,100,3120,0
2008,702,1,710,H0,270900,8,20,20,8,0
2008,702,1,724,H0,270900,8,55,55,40,6
2008,702,1,764,H0,270900,8,500,500,782,0
2008,702,2,764,H0,270900,8,190,190,1049,0
2008,702,1,780,H0,270900,8,17,17,12,6
2008,702,1,784,H0,270900,8,5828668416,5828668416,4547855144,0
2008,702,1,826,H0,270900,8,750,750,2115,0
2008,702,1,842,H0,270900,8,50,50,1520,0
2008,702,2,842,H0,270900,8,310,310,101,0
2008,703,1,0,H0,270900,8,5778691611,5778691611,4024787117,6
2008,703,1,31,H0,270900,8,7934821,7934821,7079388,0
2008,703,1,203,H0,270900,8,21,21,84,6
2008,703,1,348,H0,270900,8,361,361,1078,6
2008,703,1,381,H0,270900,8,11,11,61,6
2008,703,1,568,H0,270900,8,3196,3196,2226,6
2008,703,1,643,H0,270900,8,5770753198,5770753198,4017702996,0
2008,703,1,804,H0,270900,8,3,3,1284,0
2008,704,2,0,H0,270900,8,13752305664,13752305664,10356845830,0
2008,704,2,36,H0,270900,8,4316802560,4316802560,3480382119,0
2008,704,2,156,H0,270900,8,888716480,888716480,598192466,0
2008,704,2,360,H0,270900,8,259080464,259080464,142273483,0
2008,704,2,392,H0,270900,8,2926893312,2926893312,2135356328,0
2008,704,2,410,H0,270900,8,214798800,214798800,181327552,0
2008,704,2,458,H0,270900,8,1281969664,1281969664,927970304,0
2008,704,2,702,H0,270900,8,2223727872,2223727872,1732868053,0
2008,704,2,764,H0,270900,8,190106976,190106976,142254525,0
2008,704,2,842,H0,270900,8,1450209536,1450209536,1016221000,0
2008,705,1,0,H0,270900,8,8865,8865,32031,0
2008,705,2,0,H0,270900,8,4,4,92,0
2008,705,1,40,H0,270900,8,7594,7594,27611,0
2008,705,2,191,H0,270900,8,4,4,92,0
2008,705,1,276,H0,270900,8,1001,1001,2977,0
2008,705,1,381,H0,270900,8,72,72,401,0
2008,705,1,568,H0,270900,8,190,190,684,0
2008,705,1,579,H0,270900,8,1,1,88,0
2008,705,1,842,H0,270900,8,7,7,270,0
2008,710,1,0,H0,270900,8,21067515723,21067515723,14957218522,0
2008,710,2,0,H0,270900,8,12721214,12721214,267354649,0
2008,710,1,12,H0,270900,8,65882756,65882756,45891857,0
2008,710,1,24,H0,270900,8,3598442752,3598442752,2596899118,0
2008,710,2,24,H0,270900,8,2879,2879,27369,0
2008,710,1,60,H0,270900,8,115458704,115458704,63230772,0
2008,710,2,120,H0,270900,8,220,220,515,0
2008,710,2,144,H0,270900,8,960,960,3933,0
2008,710,2,156,H0,270900,8,1050032,1050032,99018435,0
2008,710,2,178,H0,270900,8,9570,9570,3270,0
2008,710,2,180,H0,270900,8,273929,273929,547079,0
2008,710,2,251,H0,270900,8,3416,3416,15384,0
2008,710,2,344,H0,270900,8,17,17,12,0
2008,710,1,360,H0,270900,8,60,60,19,0
2008,710,2,360,H0,270900,8,25,25,68,0
2008,710,1,364,H0,270900,8,4636710912,4636710912,3233245088,0
2008,710,1,376,H0,270900,8,26320,26320,88254,0
2008,710,2,404,H0,270900,8,9,9,73,0
2008,710,2,410,H0,270900,8,19,19,12,0
2008,710,2,450,H0,270900,8,1462,1462,10089,0
2008,710,2,454,H0,270900,8,257,257,869,0
2008,710,2,458,H0,270900,8,4,4,6,0
2008,710,2,480,H0,270900,8,486,486,8868,0
2008,710,2,508,H0,270900,8,202,202,2028,0
2008,710,1,512,H0,270900,8,177799376,177799376,116302326,0
2008,710,2,528,H0,270900,8,24,24,20,0
2008,710,1,566,H0,270900,8,2516830208,2516830208,1847309277,0
2008,710,2,566,H0,270900,8,149,149,1881,0
2008,710,1,579,H0,270900,8,34978788,34978788,42142739,0
2008,710,1,643,H0,270900,8,88959800,88959800,120003449,0
2008,710,2,678,H0,270900,8,20,20,41,0
2008,710,1,682,H0,270900,8,6265323520,6265323520,4307958031,0
2008,710,2,699,H0,270900,8,103,103,51,0
2008,710,1,702,H0,270900,8,267063536,267063536,142171423,0
2008,710,2,702,H0,270900,8,13,13,139,0
2008,710,2,716,H0,270900,8,208,208,1565,0
2008,710,2,736,H0,270900,8,3,3,6,0
2008,710,1,784,H0,270900,8,854806080,854806080,553752942,0
2008,710,2,784,H0,270900,8,8,8,13,0
2008,710,2,800,H0,270900,8,3840,3840,35088,0
2008,710,1,818,H0,270900,8,150114944,150114944,103863855,0
2008,710,1,826,H0,270900,8,15,15,248,0
2008,710,2,826,H0,270900,8,3,3,16,0
2008,710,2,834,H0,270900,8,397,397,695,0
2008,710,2,837,H0,270900,8,57337,57337,47781,0
2008,710,1,842,H0,270900,8,282104512,282104512,207618067,0
2008,710,2,842,H0,270900,8,10,10,19,0
2008,710,2,858,H0,270900,8,11293626,11293626,167594305,0
2008,710,1,862,H0,270900,8,423919296,423919296,300427234,0
2008,710,1,887,H0,270900,8,1589094144,1589094144,1276313823,0
2008,710,2,894,H0,270900,8,21986,21986,35016,0
2008,716,1,0,H0,270900,8,7590,7590,17627,0
2008,716,1,72,H0,270900,8,621,621,3929,0
2008,716,1,156,H0,270900,8,2100,2100,2392,0
2008,716,1,710,H0,270900,8,4844,4844,11293,0
2008,716,1,842,H0,270900,8,25,25,12,0
2008,724,1,0,H0,270900,8,59453413910,59453413910,41099037040,0
2008,724,2,0,H0,270900,8,3642,3642,15950,0
2008,724,1,12,H0,270900,8,3153858240,3153858240,2390215663,0
2008,724,1,24,H0,270900,8,2719285290,2719285290,1752040611,0
2008,724,1,31,H0,270900,8,1229438672,1229438672,979025685,0
2008,724,1,32,H0,270900,8,12,12,195,0
2008,724,1,44,H0,270900,8,76034760,76034760,61327383,0
2008,724,1,56,H0,270900,8,116,116,853,0
2008,724,2,56,H0,270900,8,1,1,1,0
2008,724,1,76,H0,270900,8,516805764,516805764,300328527,0
2008,724,1,120,H0,270900,8,1447347899,1447347899,1046022237,0
2008,724,1,178,H0,270900,8,129839326,129839326,51684841,0
2008,724,1,226,H0,270900,8,3692489742,3692489742,2721245086,0
2008,724,1,251,H0,270900,8,238663,238663,850420,0
2008,724,2,251,H0,270900,8,15,15,124,0
2008,724,1,266,H0,270900,8,366443289,366443289,231226468,0
2008,724,1,268,H0,270900,8,7841538,7841538,5404732,0
2008,724,1,276,H0,270900,8,592740,592740,1192256,0
2008,724,2,292,H0,270900,8,3,3,1122,0
2008,724,1,364,H0,270900,8,6334229816,6334229816,4304597689,0
2008,724,1,368,H0,270900,8,2518147892,2518147892,1789681004,0
2008,724,1,381,H0,270900,8,115637769,115637769,101982398,0
2008,724,1,384,H0,270900,8,28209517,28209517,18836707,0
2008,724,2,388,H0,270900,8,2202,2202,8845,0
2008,724,1,398,H0,270900,8,864560922,864560922,698615642,0
2008,724,2,410,H0,270900,8,125,125,37,0
2008,724,1,434,H0,270900,8,5802050131,5802050131,4205848903,0
2008,724,1,484,H0,270900,8,6340649374,6340649374,3548653417,0
2008,724,2,504,H0,270900,8,209,209,553,0
2008,724,1,528,H0,270900,8,2,2,448,0
2008,724,1,566,H0,270900,8,5038328805,5038328805,3697883143,0
2008,724,1,579,H0,270900,8,803443165,803443165,572175931,0
2008,724,2,620,H0,270900,8,979,979,5055,0
2008,724,1,643,H0,270900,8,7932758115,7932758115,5677357807,0
2008,724,1,682,H0,270900,8,6401087925,6401087925,4251782474,0
2008,724,2,702,H0,270900,8,18,18,13,0
2008,724,1,760,H0,270900,8,334140517,334140517,281154365,0
2008,724,1,784,H0,270900,8,173666000,173666000,100070551,0
2008,724,1,788,H0,270900,8,510144103,510144103,349069483,0
2008,724,1,792,H0,270900,8,356953040,356953040,240255057,0
2008,724,1,795,H0,270900,8,140195786,140195786,107816761,0
2008,724,1,804,H0,270900,8,84607718,84607718,69295558,0
2008,724,2,818,H0,270900,8,40,40,41,0
2008,724,1,826,H0,270900,8,1154547253,1154547253,854393536,0
2008,724,2,837,H0,270900,8,50,50,158,0
2008,724,1,842,H0,270900,8,844,844,4881,0
2008,724,1,862,H0,270900,8,1179839165,1179839165,688996328,0
2008,736,1,0,H0,270900,8,314631,314631,617596,0
2008,736,2,0,H0,270900,8,25615116599,25615116599,8685086085,0
2008,736,1,156,H0,270900,8,1100,1100,1736,0
2008,736,2,156,H0,270900,8,22889070556,22889070556,7526419982,0
2008,736,1,251,H0,270900,8,114,114,2816,0
2008,736,2,360,H0,270900,8,189333332,189333332,118875571,0
2008,736,1,392,H0,270900,8,100,100,40,0
2008,736,2,392,H0,270900,8,1751854374,1751854374,671510448,0
2008,736,2,410,H0,270900,8,82446745,82446745,51958824,0
2008,736,2,458,H0,270900,8,229387628,229387628,107675360,0
2008,736,1,682,H0,270900,8,546,546,2392,0
2008,736,2,699,H0,270900,8,90000000,90000000,21142857,0
2008,736,2,702,H0,270900,8,80000000,80000000,64571429,0
2008,736,1,784,H0,270900,8,276914,276914,546617,0
2008,736,2,784,H0,270900,8,303023964,303023964,122931614,0
2008,736,1,818,H0,270900,8,35855,35855,63747,0
2008,736,1,826,H0,270900,8,2,2,248,0
2008,752,1,0,H0,270900,8,19184267553,19184267553,13310840556,6
2008,752,2,0,H0,270900,8,2488,2488,7853,6
2008,752,1,12,H0,270900,8,159774000,159774000,117772327,0
2008,752,1,24,H0,270900,8,173450000,173450000,148557223,0
2008,752,1,31,H0,270900,8,84399000,84399000,62476393,0
2008,752,1,156,H0,270900,8,222,222,154,6
2008,752,1,208,H0,270900,8,4383003000,4383003000,3113616569,0
2008,752,2,208,H0,270900,8,195,195,616,6
2008,752,1,251,H0,270900,8,83324000,83324000,61221868,0
2008,752,2,392,H0,270900,8,293,293,924,6
2008,752,1,428,H0,270900,8,24259000,24259000,21522594,0
2008,752,1,434,H0,270900,8,132407000,132407000,102856427,0
2008,752,1,490,H0,270900,8,222,222,154,6
2008,752,1,528,H0,270900,8,34127000,34127000,26454483,0
2008,752,1,566,H0,270900,8,264123000,264123000,214069785,0
2008,752,1,579,H0,270900,8,4289580222,4289580222,3128289693,6
2008,752,2,579,H0,270900,8,2000,2000,6313,0
2008,752,1,604,H0,270900,8,666,666,462,6
2008,752,1,643,H0,270900,8,7451192000,7451192000,5110933557,0
2008,752,1,682,H0,270900,8,222,222,154,6
2008,752,1,826,H0,270900,8,906934000,906934000,596780124,0
2008,752,1,842,H0,270900,8,2000,2000,14625,0
2008,752,1,862,H0,270900,8,1197692000,1197692000,606273964,0
2008,757,1,0,H0,270900,8,5141633663,5141633663,4110602445,0
2008,757,2,0,H0,270900,8,47,47,263,0
2008,757,1,12,H0,270900,8,177562573,177562573,121179212,0
2008,757,1,31,H0,270900,8,132171084,132171084,63683510,0
2008,757,1,40,H0,270900,8,1,1,7,0
2008,757,2,56,H0,270900,8,2,2,1,0
2008,757,2,276,H0,270900,8,40,40,167,0
2008,757,1,398,H0,270900,8,824261000,824261000,659751239,0
2008,757,1,434,H0,270900,8,3759155686,3759155686,3085790010,0
2008,757,1,566,H0,270900,8,195047319,195047319,129829183,0
2008,757,2,620,H0,270900,8,5,5,95,0
2008,757,1,643,H0,270900,8,53436000,53436000,50369286,0
2008,760,2,0,H0,270900,8,7827797413,7827797413,4708793736,0
2008,760,2,40,H0,270900,8,202086082,202086082,131281465,0
2008,760,2,251,H0,270900,8,1372422131,1372422131,999484618,0
2008,760,2,276,H0,270900,8,2456195455,2456195455,1463917823,0
2008,760,2,381,H0,270900,8,1846202000,1846202000,1072028533,0
2008,760,2,528,H0,270900,8,482197369,482197369,160759017,0
2008,760,2,724,H0,270900,8,494974030,494974030,388816165,0
2008,760,2,792,H0,270900,8,516928805,516928805,312893487,0
2008,760,2,826,H0,270900,8,377727881,377727881,165803975,0
2008,760,2,842,H0,270900,8,79063660,79063660,13808653,0
2008,764,1,0,H0,270900,8,39675408219,39675408219,29928558807,6
2008,764,2,0,H0,270900,8,2622905493,2622905493,1717270712,6
2008,764,1,12,H0,270900,8,703213434,703213434,565497365,6
2008,764,1,36,H0,270900,8,1518739756,1518739756,1173147107,6
2008,764,2,36,H0,270900,8,151455804,151455804,105679253,6
2008,764,1,96,H0,270900,8,126449384,126449384,88265776,6
2008,764,1,156,H0,270900,8,270722195,270722195,184391510,6
2008,764,2,156,H0,270900,8,826098298,826098298,551565129,6
2008,764,1,360,H0,270900,8,595341331,595341331,404151720,6
2008,764,1,364,H0,270900,8,1306896,1306896,641085,6
2008,764,1,392,H0,270900,8,4469,4469,12040,6
2008,764,2,392,H0,270900,8,4,4,2,6
2008,764,2,410,H0,270900,8,768380378,768380378,478306825,6
2008,764,2,418,H0,270900,8,3364,3364,10152,6
2008,764,1,458,H0,270900,8,1735994517,1735994517,1385962187,6
2008,764,2,458,H0,270900,8,49226184,49226184,37229266,6
2008,764,1,512,H0,270900,8,3596514675,3596514675,2562433789,6
2008,764,2,528,H0,270900,8,94,94,61,6
2008,764,1,554,H0,270900,8,228698090,228698090,172924551,6
2008,764,1,598,H0,270900,8,20020846,20020846,18190345,6
2008,764,1,608,H0,270900,8,172566485,172566485,132718689,6
2008,764,2,608,H0,270900,8,18,18,123,6
2008,764,1,634,H0,270900,8,3265192079,3265192079,2476378195,6
2008,764,1,643,H0,270900,8,1079240612,1079240612,837221685,6
2008,764,1,682,H0,270900,8,8558121715,8558121715,6265203936,6
2008,764,1,702,H0,270900,8,2,2,145,6
2008,764,2,702,H0,270900,8,54554827,54554827,42619691,6
2008,764,1,704,H0,270900,8,283705812,283705812,216413468,6
2008,764,2,704,H0,270900,8,463,463,1712,6
2008,764,1,736,H0,270900,8,98382872,98382872,66627378,6
2008,764,1,784,H0,270900,8,13862678556,13862678556,10560485268,6
2008,764,1,792,H0,270900,8,87288713,87288713,78918880,6
2008,764,2,826,H0,270900,8,35,35,233,6
2008,764,1,842,H0,270900,8,25995,25995,72935,6
2008,764,2,842,H0,270900,8,773186024,773186024,501858263,6
2008,764,1,887,H0,270900,8,3471199782,3471199782,2738900754,6
2008,768,1,0,H0,270900,8,15200,15200,6653,0
2008,768,1,156,H0,270900,8,3000,3000,1331,0
2008,768,1,566,H0,270900,8,12200,12200,5322,0
2008,776,1,0,H0,270900,8,229841,229841,438821,6
2008,776,1,36,H0,270900,8,206579,206579,378868,6
2008,776,1,242,H0,270900,8,5967,5967,36582,6
2008,776,1,554,H0,270900,8,3666,3666,6456,6
2008,776,1,702,H0,270900,8,1114,1114,1397,6
2008,776,1,764,H0,270900,8,11384,11384,11863,6
2008,776,1,842,H0,270900,8,1132,1132,3654,6
2008,780,1,0,H0,270900,8,4473579302,4473579302,3145574355,0
2008,780,2,0,H0,270900,8,2077829428,2077829428,2067620811,0
2008,780,1,52,H0,270900,8,32983141,32983141,23310623,0
2008,780,1,76,H0,270900,8,725009041,725009041,480853038,0
2008,780,2,76,H0,270900,8,11,11,25,0
2008,780,1,124,H0,270900,8,90,90,388,0
2008,780,2,124,H0,270900,8,49862996,49862996,12706024,0
2008,780,1,170,H0,270900,8,1044731571,1044731571,712298246,0
2008,780,2,170,H0,270900,8,105207644,105207644,116858189,0
2008,780,1,178,H0,270900,8,512783551,512783551,377086079,0
2008,780,1,218,H0,270900,8,71989880,71989880,46582522,0
2008,780,1,266,H0,270900,8,722074481,722074481,586362244,0
2008,780,2,308,H0,270900,8,15000,15000,11281,0
2008,780,2,348,H0,270900,8,72233420,72233420,58050195,0
2008,780,2,430,H0,270900,8,59029681,59029681,53090518,0
2008,780,2,528,H0,270900,8,108488994,108488994,91761257,0
2008,780,1,566,H0,270900,8,357169460,357169460,233120518,0
2008,780,1,643,H0,270900,8,705020078,705020078,486378952,0
2008,780,2,842,H0,270900,8,1682991132,1682991132,1735132297,0
2008,780,1,862,H0,270900,8,301818009,301818009,199581745,0
2008,780,2,899,H0,270900,8,550,550,11024,0
2008,784,1,0,H0,270900,8,4146092,4146092,4961653,0
2008,784,2,0,H0,270900,1,,,80481747754,0
2008,784,3,0,H0,270900,8,2455533,2455533,2683079,0
2008,784,1,48,H0,270900,8,5015,5015,1417,0
2008,784,2,192,H0,270900,1,,339,1260,0
2008,784,3,192,H0,270900,8,339,339,1260,0
2008,784,1,251,H0,270900,8,9979,9979,170399,0
2008,784,2,251,H0,270900,1,,,317163104,0
2008,784,1,276,H0,270900,8,500,500,580,0
2008,784,2,276,H0,270900,1,,1,10,0
2008,784,3,276,H0,270900,8,1,1,10,0
2008,784,1,360,H0,270900,8,24,24,96,0
2008,784,1,368,H0,270900,8,12,12,168,0
2008,784,2,368,H0,270900,1,,28098,16764,0
2008,784,3,368,H0,270900,8,528,528,1907,0
2008,784,1,381,H0,270900,8,3555,3555,279,0
2008,784,2,381,H0,270900,1,,35000,8750,0
2008,784,3,381,H0,270900,8,35000,35000,8750,0
2008,784,2,392,H0,270900,1,,,32957383000,0
2008,784,2,400,H0,270900,1,,826940,704266,0
2008,784,2,404,H0,270900,1,,5200,8800,0
2008,784,3,404,H0,270900,8,5200,5200,8800,0
2008,784,1,414,H0,270900,8,23852,23852,12354,0
2008,784,2,414,H0,270900,1,,31200,62122,0
2008,784,2,422,H0,270900,1,,109950,146639,0
2008,784,2,490,H0,270900,1,,,45326743900,0
2008,784,1,512,H0,270900,8,145500,145500,96009,0
2008,784,2,512,H0,270900,1,,96850,102943,0
2008,784,2,528,H0,270900,1,,12,10,0
2008,784,3,528,H0,270900,8,12,12,10,0
2008,784,2,568,H0,270900,1,,,13789700,0
2008,784,2,577,H0,270900,1,,,1558236100,0
2008,784,2,579,H0,270900,1,,45,100,0
2008,784,3,579,H0,270900,8,45,45,100,0
2008,784,1,586,H0,270900,8,215,215,960,0
2008,784,2,586,H0,270900,1,,511940,137708,0
2008,784,3,586,H0,270900,8,511940,511940,137708,0
2008,784,1,634,H0,270900,8,981179,981179,261156,0
2008,784,2,634,H0,270900,1,,3720,7849,0
2008,784,3,634,H0,270900,8,3720,3720,7849,0
2008,784,2,637,H0,270900,1,,,165476400,0
2008,784,1,682,H0,270900,8,2820656,2820656,4127916,0
2008,784,2,682,H0,270900,1,,270993,250366,0
2008,784,3,682,H0,270900,8,1000,1000,1225,0
2008,784,1,699,H0,270900,8,101972,101972,99590,0
2008,784,2,699,H0,270900,1,,116767,43032,0
2008,784,3,699,H0,270900,8,116767,116767,43032,0
2008,784,2,702,H0,270900,1,,1,15,0
2008,784,3,702,H0,270900,8,1,1,15,0
2008,784,2,710,H0,270900,1,,6,25,0
2008,784,3,710,H0,270900,8,6,6,25,0
2008,784,1,736,H0,270900,8,145,145,495,0
2008,784,1,760,H0,270900,8,90,90,721,0
2008,784,2,760,H0,270900,1,,12225,32417,0
2008,784,3,760,H0,270900,8,225,225,3597,0
2008,784,1,818,H0,270900,8,806,806,20435,0
2008,784,1,826,H0,270900,8,2001,2001,9129,0
2008,784,2,834,H0,270900,1,,1065,6392,0
2008,784,3,834,H0,270900,8,1065,1065,6392,0
2008,784,1,842,H0,270900,8,50553,50553,158998,0
2008,784,2,842,H0,270900,1,,,137897045,0
2008,784,3,842,H0,270900,8,21,21,45,0
2008,784,1,887,H0,270900,8,38,38,952,0
2008,784,2,887,H0,270900,1,,2487397,3529036,0
2008,784,3,887,H0,270900,8,1779663,1779663,2462355,0
2008,788,1,0,H0,270900,8,1234748893,1234748893,935509536,0
2008,788,2,0,H0,270900,8,3438205138,3438205138,2630842259,0
2008,788,1,251,H0,270900,8,10,10,136,0
2008,788,2,251,H0,270900,8,1101268049,1101268049,820793071,0
2008,788,2,381,H0,270900,8,960281727,960281727,746426115,0
2008,788,1,434,H0,270900,8,1233916244,1233916244,934877904,0
2008,788,2,528,H0,270900,8,213680233,213680233,167374234,0
2008,788,2,724,H0,270900,8,509477972,509477972,366912031,0
2008,788,2,757,H0,270900,8,14386064,14386064,9736095,0
2008,788,2,826,H0,270900,8,483347228,483347228,407721417,0
2008,788,2,842,H0,270900,8,155763865,155763865,111879296,0
2008,788,1,899,H0,270900,8,832639,832639,631496,0
2008,792,1,0,H0,270900,8,21833471071,21833471071,15638922383,0
2008,792,1,31,H0,270900,8,76799001,76799001,65921506,0
2008,792,1,364,H0,270900,8,7999647525,7999647525,5610756372,0
2008,792,1,368,H0,270900,8,1659750542,1659750542,1187866791,0
2008,792,1,381,H0,270900,8,447163233,447163233,329488846,0
2008,792,1,398,H0,270900,8,581546504,581546504,470861826,0
2008,792,1,643,H0,270900,8,7099260230,7099260230,5179928598,0
2008,792,1,682,H0,270900,8,3371134011,3371134011,2413471514,0
2008,792,1,760,H0,270900,8,515654761,515654761,315515290,0
2008,792,1,826,H0,270900,8,82515264,82515264,65111640,0
2008,800,1,0,H0,270900,8,7190,7190,2318,0
